Label (Grouping),Alabama!!Estimate,Alabama!!Margin of Error,Alaska!!Estimate,Alaska!!Margin of Error,Arizona!!Estimate,Arizona!!Margin of Error,Arkansas!!Estimate,Arkansas!!Margin of Error,California!!Estimate,California!!Margin of Error,Colorado!!Estimate,Colorado!!Margin of Error,Connecticut!!Estimate,Connecticut!!Margin of Error,Delaware!!Estimate,Delaware!!Margin of Error,District of Columbia!!Estimate,District of Columbia!!Margin of Error,Florida!!Estimate,Florida!!Margin of Error,Georgia!!Estimate,Georgia!!Margin of Error,Hawaii!!Estimate,Hawaii!!Margin of Error,Idaho!!Estimate,Idaho!!Margin of Error,Illinois!!Estimate,Illinois!!Margin of Error,Indiana!!Estimate,Indiana!!Margin of Error,Iowa!!Estimate,Iowa!!Margin of Error,Kansas!!Estimate,Kansas!!Margin of Error,Kentucky!!Estimate,Kentucky!!Margin of Error,Louisiana!!Estimate,Louisiana!!Margin of Error,Maine!!Estimate,Maine!!Margin of Error,Maryland!!Estimate,Maryland!!Margin of Error,Massachusetts!!Estimate,Massachusetts!!Margin of Error,Michigan!!Estimate,Michigan!!Margin of Error,Minnesota!!Estimate,Minnesota!!Margin of Error,Mississippi!!Estimate,Mississippi!!Margin of Error,Missouri!!Estimate,Missouri!!Margin of Error,Montana!!Estimate,Montana!!Margin of Error,Nebraska!!Estimate,Nebraska!!Margin of Error,Nevada!!Estimate,Nevada!!Margin of Error,New Hampshire!!Estimate,New Hampshire!!Margin of Error,New Jersey!!Estimate,New Jersey!!Margin of Error,New Mexico!!Estimate,New Mexico!!Margin of Error,New York!!Estimate,New York!!Margin of Error,North Carolina!!Estimate,North Carolina!!Margin of Error,North Dakota!!Estimate,North Dakota!!Margin of Error,Ohio!!Estimate,Ohio!!Margin of Error,Oklahoma!!Estimate,Oklahoma!!Margin of Error,Oregon!!Estimate,Oregon!!Margin of Error,Pennsylvania!!Estimate,Pennsylvania!!Margin of Error,Rhode Island!!Estimate,Rhode Island!!Margin of Error,South Carolina!!Estimate,South Carolina!!Margin of Error,South Dakota!!Estimate,South Dakota!!Margin of Error,Tennessee!!Estimate,Tennessee!!Margin of Error,Texas!!Estimate,Texas!!Margin of Error,Utah!!Estimate,Utah!!Margin of Error,Vermont!!Estimate,Vermont!!Margin of Error,Virginia!!Estimate,Virginia!!Margin of Error,Washington!!Estimate,Washington!!Margin of Error,West Virginia!!Estimate,West Virginia!!Margin of Error,Wisconsin!!Estimate,Wisconsin!!Margin of Error,Wyoming!!Estimate,Wyoming!!Margin of Error,Puerto Rico!!Estimate,Puerto Rico!!Margin of Error
Gini Index,0.4777,±0.0023,0.423,±0.0046,0.4661,±0.0027,0.4792,±0.0044,0.4874,±0.0010,0.4565,±0.0021,0.4965,±0.0024,0.4568,±0.0056,0.5212,±0.0058,0.4856,±0.0013,0.4814,±0.0019,0.4414,±0.0039,0.4422,±0.0047,0.4801,±0.0014,0.4502,±0.0021,0.4405,±0.0029,0.4561,±0.0028,0.4776,±0.0030,0.4991,±0.0039,0.4493,±0.0040,0.4526,±0.0022,0.4826,±0.0021,0.4655,±0.0015,0.4491,±0.0015,0.4838,±0.0033,0.4634,±0.0021,0.4611,±0.0046,0.4432,±0.0033,0.4638,±0.0038,0.4404,±0.0036,0.4788,±0.0018,0.4742,±0.0040,0.5127,±0.0015,0.4759,±0.0020,0.4508,±0.0056,0.4646,±0.0014,0.4673,±0.0029,0.4579,±0.0023,0.4702,±0.0014,0.4661,±0.0056,0.477,±0.0031,0.4413,±0.0048,0.4775,±0.0023,0.4765,±0.0012,0.4245,±0.0029,0.4485,±0.0055,0.4735,±0.0029,0.4574,±0.0020,0.4661,±0.0031,0.4448,±0.0019,0.4393,±0.0079,0.5448,±0.0034
